,Unnamed: 0,Event Type,Valid Date,Valid Time,State,Cities,Counties,Dirty
363,1001,Severe Weather,6/23/2010,,Illinois,Chicago,,
364,1002,Thunderstorms,6/23/2010,,Northwest Indiana,,,1
365,1003,Thunderstorms,6/24/2010,,Southwestern New Jersey,,,1
366,1004,Thunderstorms,6/24/2010,,Southeastern Pennsylvania,,,1
367,1009,Severe Weather,7/15/2010,,Southeastern Michigan,,,1
368,1011,Thunderstorms,7/21/2010,,Connecticut,,,
369,1013,Severe Weather,7/23/2010,,Southeastern Michigan,,,1
370,1016,Severe Weather,7/25/2010,,"Washington, DC Region",,,1
371,1017,Severe Weather,7/25/2010,,Central Maryland,,,1
372,1018,Severe Weather,7/25/2010,,Northern Virginia,,,1
373,1019,Thunderstorms,7/29/2010,,Virginia,,,
374,1029,Thunderstorms,8/4/2010,,"Western Pennsylvania, Northwestern and Central West Virginia",,,1
375,1030,Severe Weather,8/4/2010,,"Ohio, West Virginia, Kentucky",,,
376,1031,Thunderstorms,8/5/2010,,"District of Columbia, Maryland",,,1
377,1032,Thunderstorms,8/5/2010,,Northern Virginia,,,1
378,1034,Severe Weather,8/11/2010,,Ohio,,,
379,1035,Severe Weather,8/12/2010,,"District of Columbia, Maryland",,,1
380,1038,Severe Weather,8/19/2010,,Southeastern Michigan,,,1
381,1039,Severe Weather,8/23/2010,,Texas,Houston,,
382,1044,Thunderstorms,9/21/2010,,Central and Southern Michigan,,,1
383,1046,Thunderstorms,9/22/2010,,Pennsylvania,Pittsburgh,,
384,1047,Thunderstorms,9/22/2010,,Western Pennsylvania,,,1
385,1051,Thunderstorms,10/26/2010,,Northern Illinois,,,1
386,1052,High Winds,10/26/2010,,Minnesota,,,
387,1053,High Winds,10/27/2010,,Northeast and North Central Wisconsin,,,1
388,1056,High Winds,10/27/2010,,Michigan's Northerly Lower Peninsula,,,1
389,1057,High Winds,10/27/2010,,Northern Illinois,,,1
390,1064,Winter Storm,11/13/2010,,Minnesota,,,
391,1065,High Winds,11/15/2010,,Puget Sound Region,,,1
392,1066,Winter Storm,11/21/2010,,Northern and Central California,,,1
393,1067,Winter Storm,11/22/2010,,Washington,,Puget Sound,
394,1071,Severe Weather,12/12/2010,,Southeastern Michigan,,,1
395,1074,Severe Weather,12/18/2010,,Washington,Redmond,,
396,1075,Severe Weather,12/26/2010,,Carolina,,,1
397,1082,Winter Storm,1/12/2011,6:00:00,Massachusetts,,,
398,1090,Winter Storm,1/26/2011,17:00:00,Maryland,,"Montgomery, Prince George's",
399,1091,Winter Storm,1/26/2011,18:28:00,Maryland,,,
400,1092,Winter Storm,1/26/2011,19:43:00,Northern Virginia,,,1
401,1095,Ice Storm,1/31/2011,22:00:00,Southwestern Ohio and Indiana,,,1
402,1097,Winter Storm,2/1/2011,15:00:00,"Indiana, Ohio",,,
403,1098,Winter Storm,2/1/2011,21:00:00,Northern Illinois,,,1
404,1099,Winter Storm,2/2/2011,3:00:00,Pennsylvania,Philadelphia,,
405,1107,Winter Storm,2/9/2011,3:45:00,Texas,Houston,,
406,1111,Major Storm,2/17/2011,1:25:00,Northern and Central California,,,1
407,1113,Major Storm,2/19/2011,12:30:00,Pennsylvania,Philadelphia,,
408,1115,Winter Storm,2/20/2011,16:00:00,"Southern Lower Peninsula, Michigan",,,1
409,1117,Severe Weather,2/25/2011,15:20:00,Virginia,,,
410,1118,Severe Weather,2/25/2011,15:23:00,Maryland,,,
411,1119,Winter Storm,2/25/2011,8:00:00,Northern and Central California,,,1
412,1127,Severe Weather,3/13/2011,14:20:00,Oregon,,,
413,1132,Major Storm,3/19/2011,23:56:00,Northern and Central California,,,1
414,1133,Major Storm,3/20/2011,9:44:00,California,Los Angeles,,
415,1134,Major Storm,3/21/2011,12:35:00,Southern California,,,1
416,1136,Major Storm,3/23/2011,18:30:00,"Indiana, Kentucky, Michigan, Ohio, Tennessee, Virginia, West Virginia",,,
417,1138,Severe Weather,3/31/2011,14:30:00,Central and Western Florida,,,1
418,1139,Severe Weather,3/31/2011,11:30:00,Florida,Tampa Bay,,
419,1142,Severe Weather,4/4/2011,11:47:00,Tennessee,,Memphis,
420,1143,Severe Weather,4/4/2011,13:00:00,Tennessee,,Shelby County,
421,1144,Severe Weather,4/4/2011,14:00:00,Tennessee,,Davidson County,
422,1145,Severe Weather,4/4/2011,19:00:00,"Southeast Arkansas, Southeast Louisiana, Western Mississippi, Eastern Texas",,,1
423,1146,Severe Weather,4/4/2011,19:00:00,"Kentucky, West Virginia",,,
424,1147,Severe Weather,4/4/2011,21:00:00,"Alabama, Florida, Georgia, Mississippi",,,
425,1148,Severe Weather,4/5/2011,2:00:00,"North Carolina, South Carolina",,,
426,1151,Severe Weather,4/16/2011,14:16:00,Central and Eastern North Carolina,,,1
427,1152,Severe Weather,4/19/2011,20:00:00,Illinois,,,
428,1154,Severe Weather,4/19/2011,22:44:00,"Memphis, Tennessee",,,
429,1155,Severe Weather,4/19/2011,23:02:00,"Memphis, Tennessee",,,
430,1156,Severe Weather,4/19/2011,23:13:00,Arkansas,Osceola,,
431,1161,Severe Weather,4/22/2011,21:00:00,Missouri, St. Louis,,
432,1163,Severe Weather,4/25/2011,17:30:00,"Arkansas, Louisiana, Mississippi",,,
433,1164,Severe Weather,4/26/2011,5:49:00,Southern Louisiana,,,1
434,1165,Severe Weather,4/26/2011,9:51:00,"Alabama, Georgia, Mississippi, Tennessee",,,
435,1167,Severe Weather,4/26/2011,18:14:00,Eastern Arkansas,,,1
436,1168,Severe Weather,4/27/2011,8:00:00,"Alabama, Florida, Georgia, Mississippi",,,
437,1169,Severe Weather,4/27/2011,10:00:00,"Alabama, Georgia, Mississippi, Tennessee",,,
438,1170,Severe Weather,4/27/2011,22:00:00,"Ohio, Tennessee, Virginia",,,
439,1171,Severe Weather,4/28/2011,5:00:00,Ohio,Cleveland,,
440,1174,Severe Weather,5/2/2011,17:06:00,Hawaii,,,
441,1185,Severe Weather,5/10/2011,22:21:00,"Kentucky, West Virginia",,,
442,1191,Severe Weather,5/11/2011,0:15:00,"Charlotte, North Carolina",,,
443,1194,Severe Weather,5/22/2011,17:09:00,Missouri,"Joplin, Sarcoxie, Wentworth",,
444,1195,Severe Weather,5/23/2011,16:45:00,"Central, Indiana",,,1
445,1196,Severe Weather,5/23/2011,12:30:00,Missouri,,St. Louis County,
446,1197,Severe Weather,5/24/2011,16:45:00,Central Oklahoma,,,1
447,1198,Severe Weather,5/24/2011,16:35:00,Eastern Virginia,,,1
448,1200,Severe Weather,5/25/2011,22:14:00,Central Indiana,,,1
449,1201,Severe Weather,5/26/2011,19:56:00,Central Pennsylvania,,,1
450,1202,Severe Weather,5/26/2011,18:30:00,"Southern Balancing Area, Georgia",,,1
451,1204,Severe Weather,5/29/2011,18:30:00,"Mid and Southern Lower Peninsula, Michigan",,,1
452,1206,Severe Weather,6/2/2011,23:45:00,"Greater Columbia, South Carolina",,,1
453,1208,Severe Thunderstorms,6/5/2011,5:30:00,Texas,Houston,,
454,1212,Severe Weather,6/7/2011,14:00:00,Ohio,,,
455,1214,Severe Thunderstorms,6/9/2011,4:30:00,Illinois,,,
456,1216,Severe Thunderstorms,6/9/2011,17:51:00,"Western, Massachusetts; Connecticut",,,1
457,1217,Severe Thunderstorms,6/12/2011,19:00:00,Virginia,,,
458,1219,Severe Thunderstorms,6/15/2011,19:15:00,Georgia,,,
459,1220,Severe Thunderstorms,6/15/2011,19:17:00,"Piedmont, North Carolina",,,1
460,1221,Severe Thunderstorms,6/18/2011,15:30:00,"Northern, Georgia",,,1
461,1223,Severe Thunderstorms,6/18/2011,17:00:00,"North Carolina, South Carolina",,,
462,1225,Severe Weather,6/21/2011,18:30:00,AEP Region,,,1
463,1226,Severe Thunderstorms,6/21/2011,21:45:00,Illinois,,,
464,1227,Severe Weather,6/22/2011,9:46:00,Tennessee,Knoxville,,
465,1228,Severe Thunderstorms,6/22/2011,19:00:00,"Alabama, Georgia",,,
466,1231,Severe Thunderstorms,6/24/2011,18:30:00,North/North Central Alabama; Georgia,,,
467,1233,Severe Thunderstorms,6/26/2011,18:00:00,Alabama; Georgia,,,
468,1234,Severe Thunderstorms,6/27/2011,0:00:00,Illinois; Missouri,,,
469,1239,Severe Weather,6/30/2011,22:30:00,Illinois,,,
470,1244,Severe Weather,7/1/2011,17:00:00,Southwest and South Central Minnesota,,,
471,1245,Severe Weather,7/2/2011,20:15:00,"South East, Lower Peninsula, Michigan",,,
472,1246,Severe Weather,7/4/2011,18:00:00,Virginia,,,
473,1251,Severe Weather,7/11/2011,9:00:00,Illinois,,,
474,1252,Severe Weather,7/11/2011,9:00:00,Michigan,,,
475,1253,Severe Weather,7/11/2011,11:15:00,Western and Southern Lower Peninsula Michigan,,,
476,1256,Severe Weather,7/11/2011,14:27:00,"Indiana, Michigan, Ohio",,,
477,1259,Load Shed,7/13/2011,17:19:00,"Pueblo, Colorado",,,
478,1261,Severe Weather,7/18/2011,17:00:00,Southeast Michigan,,,
479,1267,Load Shed,7/22/2011,11:34:00,Ohio,,,
480,1268,Severe Weather,7/23/2011,2:30:00,Illinois,,,
481,1273,Severe Weather,7/28/2011,0:14:00,"Entire ComEd Territory, Indiana",,,
482,1277,Severe Weather,7/29/2011,20:45:00,Central New Jersey,,,
483,1281,Severe Weather,8/2/2011,21:30:00,"Northeast, Illinois",,,
484,1288,Severe Weather,8/8/2011,20:58:00,Northern and Central Oklahoma,,,
485,1292,Severe Weather,8/13/2011,16:41:00,Kentucky,,,
486,1295,Severe Weather,8/20/2011,17:42:00,Southeastern Michigan,,,
487,1296,Severe Weather,8/21/2011,22:45:00,Puerto Rico,,,
488,1298,Earthquake,8/23/2011,13:51:00,Virginia,,,
489,1302,Severe Weather,8/24/2011,7:45:00,"Houston area, Texas",,,
490,1303,Severe Weather,8/24/2011,14:51:00,"Arkansas, Louisiana, Texas",,,
491,1305,Severe Weather,8/25/2011,0:30:00,"Cleveland area, Ohio",,,
492,1306,Severe Weather,8/26/2011,0:30:00,Pennsylvania,,,
493,1307,Severe Weather,8/27/2011,23:05:00,District of Columbia; Maryland,,,
494,1308,Severe Weather,8/27/2011,23:00:00,Maryland,,,
495,1309,Severe Weather,8/27/2011,22:00:00,Southern New Jersey,,,
496,1310,Severe Weather,8/27/2011,22:00:00,Pennsylvania,,,
497,1311,Severe Weather,8/27/2011,20:30:00,Maryland,,,
498,1312,Severe Weather,8/27/2011,13:00:00,Delaware; Maryland,,,
499,1313,Severe Weather,8/27/2011,19:00:00,Eastern North Carolina,,,
500,1314,Severe Weather,8/27/2011,10:33:00,North Carolina; Virginia,,,
501,1315,Severe Weather,8/27/2011,2:57:00,Eastern North Carolina,,,
502,1317,Severe Weather,8/28/2011,12:30:00,New York,,,
503,1318,Severe Weather,8/28/2011,12:10:00,Eastern Massachusetts,,,
504,1319,Severe Weather,8/28/2011,9:42:00,Eastern New York,,,
505,1320,Severe Weather,8/28/2011,7:40:00,Southwest Connecticut,,,
506,1321,Severe Weather,8/28/2011,7:00:00,New York,,,
507,1322,Severe Weather,8/28/2011,5:01:00,Borough's and Westshester County New York,,,
508,1323,Severe Weather,8/28/2011,5:00:00,"Long Island, New York",,,
509,1324,Severe Weather,8/28/2011,0:01:00,"Mid-Hudson, New York",,,
510,1325,Severe Weather,8/28/2011,2:58:00,Eastern and Northeastern Pennsylvania,,,
511,1326,Severe Weather,8/28/2011,0:30:00,Northern and Central New Jersey,,,
512,1327,Severe Weather,8/28/2011,0:23:00,New Jersey,,,
513,1332,Severe Weather,9/3/2011,14:00:00,"Southeast Lower Peninsula, Michigan",,,
514,1333,Severe Weather,9/5/2011,16:30:00,Alabama; Georgia,,,
515,1348,Severe Weather,9/29/2011,5:00:00,"Houston metro area, Texas",,,
516,1363,Severe Weather,10/26/2011,5:00:00,"Denver; Ft. Collins, Colorado",,,
517,1365,Severe Weather,10/29/2011,8:59:00,Pennsylvania,,,
518,1366,Severe Weather,10/29/2011,8:59:00,Pennsylvania,,,
519,1367,Severe Weather,10/29/2011,9:59:00,Northwest and Central New Jersey,,,
520,1368,Severe Weather,10/29/2011,11:18:00,Southeast New York,,,
521,1369,Severe Weather,10/29/2011,12:57:00,"Harrisburg, Lehigh Valley, Lancaster Region Pennsylvania",,,
522,1370,Severe Weather,10/29/2011,14:00:00,Southeast Pennsylvania,,,
523,1371,Severe Weather,10/29/2011,14:30:00,New Jersey,,,
524,1372,Severe Weather,10/29/2011,15:00:00,"Mid-Hudson Valley Region, New York",,,
525,1373,Severe Weather,10/29/2011,16:14:00,Connecticut; Maine; Massachusetts; New Hampshire; Rhode Island,,,
526,1374,Severe Weather,10/29/2011,16:16:00,New York City area,,,
527,1375,Severe Weather,10/29/2011,20:00:00,New Jersey; New York,,,
528,1382,Severe Weather,11/30/2011,16:56:00,"City of Los Angeles, California",,,
529,1384,Severe Weather,12/1/2011,0:45:00,Southern California,,,
530,1385,Severe Weather,12/1/2011,3:29:00,Northern California,,,
531,1386,Severe Weather,12/1/2011,10:00:00,Wasatch Front Area Utah,,,
532,1391,Severe Weather,12/7/2011,19:29:00,Central Virginia,,,
533,1507,Severe Weather  ,7/1/2012,,"Northern, Central and Eastern North Carolina",,,
534,1713,Severe Weather - Fog,6/23/2013,21:20:00,Central Coast California,,,
535,1822,Severe Weather - Cold,1/7/2014,6:18:00,Pennsylvania,,,
536,1863,Severe Weather - Ice,2/5/2014,8:05:00,"Baltimore, Maryland",,,
537,1900,Severe Weather - Wind,4/4/2014,3:30:00,Central Arkansas,,,
538,1904,Severe Weather,4/12/2014,20:00:00,Michigan,,,
539,1972,Earthquake,8/24/2014,3:20:00,"North of San Francisco, California",,,
540,2008,Severe Weather,10/22/2014,22:46:00,"New Hampshire, Maine, Massachusetts, Rhode Island, Connecticut, Vermont",,,
541,2011,Severe Weather - Wind,10/25/2014,16:00:00,"Greater Portland and Salem, Oregon",,,
542,2012,Severe Weather - Wind,10/25/2014,18:00:00,"King County, Thurston County and Kitsap County,  Washington",,,
543,2016,Severe Weather - Wind,11/11/2014,18:00:00,Washington,,,
544,2024,Severe Weather - Wind,11/24/2014,12:00:00,Michigan,,,
545,2049,Severe Weather - Wind,2/6/2015,20:58:00,Northern California,,,
546,2064,Severe Weather - Wind,3/15/2015,15:30:00,"Greater Portland & Salem , Oregon",,,
547,2076,Severe Weather,4/17/2015,21:30:00,"Houston, Texas",,,
548,2078,Severe Weather,4/18/2015,21:00:00,"Dallas, Fort Worth, Texas",,,
549,2079,Severe Weather,4/24/2015,19:10:00,"Dallas, Fort Worth, Texas",,,
550,2080,Severe Weather,4/27/2015,10:30:00,Louisiana and Texas,,,
551,2085,Severe Weather,5/18/2015,15:28:00,Washington,,,
552,2086,Severe Weather,5/25/2015,18:00:00,North Texas,,,
553,2087,Severe Weather,5/25/2015,22:45:00,"Fort Bend County, & Harris County ,Texas",,,
554,2088,Severe Weather,5/25/2015,20:30:00,Texas,,,
555,2089,Severe Weather,5/25/2015,20:30:00,"Texas, Louisiana, Arkansas",,,
556,2090,Severe Weather,5/26/2015,5:30:00,"Texas, Louisiana, Arkansas, Mississippi",,,
557,2099,Severe Weather,6/23/2015,18:00:00,"Gloucester County, Burlington County, Atlantic County, Cape May County, New Jersey",,,
558,2100,Severe Weather,6/23/2015,17:06:00,"New Castle County, Delaware",,,
559,2101,Severe Weather,6/23/2015,17:30:00,"Delaware County, PA; Chester County, PA",,,
560,2102,Severe Weather,6/23/2015,18:30:00,"Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont",,,
561,2104,Severe Weather,6/23/2015,18:26:00,New Jersey,,,
562,2105,Severe Weather,6/26/2015,2:00:00,Kansas,,,
563,2106,Severe Weather,6/27/2015,17:00:00,"Wayne County, Michigan",,,
564,2107,Severe Weather,6/29/2015,19:21:00,Washington,,,
565,2108,Severe Weather,6/30/2015,14:00:00,California,,,
566,2109,Severe Weather,6/30/2015,10:50:00,California,,,
567,2112,Severe Weather,7/13/2015,14:14:00,"Ohio, Kentucky",,,
568,2113,Severe Weather,7/13/2015,19:40:00,Virginia,,,
569,2114,Severe Weather,7/14/2015,15:29:00,Arkansas,,,
570,2115,Severe Weather,7/14/2015,20:00:00,Alabama,,,
571,2118,Severe Weather,7/18/2015,2:00:00,"Henepin and Ramsey County, Minnesota",,,
572,2120,Severe Weather,7/18/2015,19:59:00,California,,,
573,2128,Severe Weather,8/2/2015,17:45:00,Michigan,,Emmet County; Grand Traverse County; Leelanau County; Kalkaska County; Benzie County; Manistee County; Wexford County; Missaukee County; Mecosta County;,
574,2129,Severe Weather,8/3/2015,0:30:00,Illinois,,,
575,2130,Severe Weather,8/3/2015,1:00:00,Michigan,,,
576,2131,Sabotage,8/3/2015,8:27:00,Arizona,,New Mexico,
577,2132,Severe Weather,8/4/2015,7:17:00,Massachusetts: Rhode Island:,,,
578,2133,Severe Weather,8/11/2015,19:30:00,Texas,,Houston;,
579,2136,Severe Weather,8/29/2015,10:00:00,Washington,,,
580,2137,Severe Weather,8/29/2015,11:00:00,"King County, Skagit County, Whatcom County, Kitsap County, Pierce County, Thurston County, Island County, Washington",,,
581,2138,Severe Weather,8/29/2015,13:00:00,Washington,,King County;,
582,2139,Severe Weather,9/3/2015,2:33:00,Michigan,,,
583,2147,Severe Weather,10/18/2015,7:00:00,California,,Central Coast area;,
584,2151,Severe Weather,10/31/2015,0:45:00,Texas,,Harris County;,
585,2156,Severe Weather,11/17/2015,9:00:00,Washington,,Snohomish County;,
586,2157,Severe Weather,11/17/2015,10:00:00,Washington,,,
587,2158,Severe Weather,11/17/2015,13:30:00,"Washington: Stevens County, Lincoln County, Adams County, Whitman County, Spokane County; Idaho: Bonner County, Kootenai County, Shoshone County, Benewah County, Idaho County;",,,
588,2159,Severe Weather,11/21/2015,20:30:00,Michigan,,,
589,2160,Severe Weather,11/28/2015,6:00:00,Oklahoma,,,
590,2161,Severe Weather,11/28/2015,6:00:00,Oklahoma,,,
591,2169,Severe Weather,12/9/2015,4:00:00,Washington,,,
592,2172,Severe Weather,12/10/2015,3:53:00,California,,Plumas County,
593,2173,Severe Weather,12/10/2015,6:01:00,California,,Northern;,
594,2174,Severe Weather,12/24/2015,3:00:00,Michigan,,"Antrim County, Charlevoix County, Manistee County, Mecosta County, Kalkaska County, Grand Traverse County, Osceola County, Lake County, Newaygo County, Clare County, Isabella County;",
595,2175,Severe Weather,12/26/2015,19:30:00,Texas,,,
596,2176,Severe Weather,12/26/2015,18:00:00,Texas: Oklahoma:,,,
597,2177,Severe Weather,12/27/2015,23:38:00,Oklahoma,,,
598,2178,Severe Weather,12/27/2015,17:00:00,Oklahoma,,,
599,2180,Severe Weather,12/31/2015,17:00:00,Oklahoma,,Blaine County;,
614,2236,Severe Weather,7/5/2016,2:45:00,Texas,,"Dallas County, Tarrant County",
615,2237,Severe Weather,7/5/2016,17:30:00,"Minnesota, Wisconsin",,,
616,2238,Severe Weather,7/7/2016,4:20:00,"Kansas: Johnson County; Missouri: Jackson County, Platte County, Cass County, Buchanan County, Atchison County, Andrew County, Clay County, Nodaway County",,,
617,2240,Severe Weather,7/8/2016,20:50:00,North Carolina,,,
618,2241,Severe Weather,7/8/2016,19:00:00,Michigan,,"Wayne County, Oakland County, Macomb County, St. Clair County, Lapeer County, Tuscola County, Sanilac County, Huron County",
619,2242,Severe Weather,7/8/2016,18:00:00,West Virginia,,Virginia,
620,2243,Severe Weather,7/9/2016,17:45:00,Texas,,Dallas County,
621,2247,Severe Weather,7/14/2016,17:30:00,Oklahoma,,Arkansas,
622,2248,Severe Weather,7/14/2016,16:30:00,Arkansas: Louisiana: Mississippi: Texas,,,
623,2249,Severe Weather,7/14/2016,14:44:00,Oklahoma,,,
624,2254,Severe Weather,7/22/2016,23:50:00,Massachusetts: Connecticut: Rhode Island: New Hampshire: Vermont: Maine,,,
625,2256,Severe Weather,7/23/2016,19:30:00,Connecticut: Massachusetts: New Hampshire: Vermont: Rhode Island,,,
626,2265,Severe Weather,8/11/2016,16:30:00,Ohio,,,
627,2268,Severe Weather,8/23/2016,17:00:00,Texas,,Harris County;,
628,2274,Severe Weather,9/1/2016,22:00:00,Florida,,,
629,2275,Severe Weather,9/2/2016,0:40:00,Florida,,"Leon County, Wakulla County;",
630,2276,Severe Weather,9/2/2016,4:00:00,Florida,,"Alachua County, Bay County, Citrus County, Columbia County, Dixie County, Franklin County, Gilchrist County, Gulf County, Hamilton County, Hardee County, Hernando County, Highlands County, Jefferson County, Lafayette County, Lake County, Levy County, Madison County, Marion County, Orange County, Osceola County, Pasco County, Pinellas County, Polk County, Seminole County, Sumter County, Suwannee County, Taylor County, Volusia County, Wakulla County;",
631,2277,Severe Weather,9/2/2016,5:45:00,Georgia,,,
632,2282,Severe Weather,9/11/2016,12:05:00,Connecticut: Massachusetts: New Hampshire: Rhode Island: Vermont: Maine:,,,
633,2294,Severe Weather,10/6/2016,19:30:00,Florida,,,
634,2295,Severe Weather,10/7/2016,8:00:00,Florida,,"Alachua County, Bay County, Citrus County, Columbia County, Dixie County, Franklin County, Gilchrist County, Gulf County, Hamilton County, Hardee County, Hernando County, Highlands County, Jefferson County, Lafayette County, Lake County, Levy County, Madison County, Marion County, Orange County, Osceola County, Pasco County, Pinellas County, Polk County, Seminole County, Sumter County, Suwannee County, Taylor County, Volusia County, Wakulla County;",
635,2297,Severe Weather,10/7/2016,16:22:00,Georgia,,,
636,2298,Severe Weather,10/7/2016,22:45:00,Florida,,,
637,2299,Severe Weather,10/7/2016,23:00:00,South Carolina,,"Allendale County, Bamberg County, Beaufort County, Berkeley County, Charleston County, Chesterfield County, Clarendon County, Colleton County, Darlington County, Dorchester County, Florence County, Georgetown County, Hampton County, Horry County, Jasper County, Kershaw County, Lee County, Marion County, Marlboro County, Orangeburg County, Richland County, Sumter County, Williamsburg County;",
638,2300,Severe Weather,10/8/2016,8:21:00,North Carolina: South Carolina:,,,
639,2301,Severe Weather,10/8/2016,14:05:00,North Carolina,,,
640,2302,Severe Weather,10/8/2016,1:10:00,South Carolina,,,
641,2324,Severe Weather,1/8/2017,9:07:00,California,,,
642,2326,Severe Weather,1/10/2017,19:30:00,California,,,
643,2328,Severe Weather,1/15/2017,9:27:00,Oklahoma,,Harper County;,
644,2329,Severe Weather,1/18/2017,18:05:00,California,,,
645,2330,Severe Weather,1/22/2017,4:15:00,California,,,
646,2332,Severe Weather,1/22/2017,16:00:00,Alabama: Georgia: Mississippi: Florida:,,,
647,2335,Severe Weather,2/6/2017,1:00:00,Washington,,"Skagit County, King County, Kitsap County;",
648,2336,Severe Weather,2/9/2017,16:05:00,Connecticut: Massachusetts: Rhode Island:,,,
649,2340,Severe Weather,2/17/2017,15:00:00,California,,Los Angeles County;,
650,2341,Severe Weather,2/17/2017,8:09:00,California,,,
651,2343,Severe Weather,3/1/2017,11:49:00,Kentucky: West Virginia:,,,
652,2344,Severe Weather,3/1/2017,8:30:00,Tennessee: Kentucky:,,,
653,2345,Severe Weather,3/2/2017,12:20:00,Connecticut: Maine: Massachusetts: New Hampshire: Rhode Island: Vermont:,,,
654,2346,Severe Weather,3/6/2017,20:00:00,Missouri,,"Jackson County, Platte County, Cass County, Lafayette County, Chariton County, Carroll County, Clay County, Johnson County;",
655,2347,Severe Weather,3/8/2017,11:30:00,Ohio,,,
656,2348,Severe Weather,3/8/2017,12:00:00,Michigan,,,
657,2349,Severe Weather,3/8/2017,9:30:00,Michigan,,"Jackson County, Calhoun County, Ingham County, Hillsdale County, Washtenaw County, Kent County, Ottawa County, Midland County, Saginaw County;",
658,2351,Severe Weather,3/8/2017,15:33:00,New York,,,
659,2353,Severe Weather,3/14/2017,12:32:00,Connecticut: Massachusetts: Rhode Island: New Hampshire: Maine: Vermont:,,,
660,2354,Severe Weather,3/21/2017,20:00:00,Georgia,,,
662,2357,Severe Weather,3/29/2017,3:30:00,Texas,,,
663,2359,Severe Weather,4/3/2017,11:00:00,"Alabama, Georgia",,,
664,2360,Severe Weather,4/6/2017,19:00:00,California,,,
665,2362,Severe Weather,4/7/2017,8:15:00,Oregon,,"Multnomah County, Washington County, Marion County, Clackamas County",
666,2363,Severe Weather,4/7/2017,4:33:00,Oregon,,,
669,2370,Severe Weather,4/24/2017,5:32:00,North Carolina,,Mecklenburg County,
670,2371,Severe Weather,4/30/2017,1:00:00,"Arkansas, Louisiana, Mississippi",,,
671,2372,Severe Weather,5/1/2017,23:14:00,Ohio,,,
672,2376,Severe Weather,5/4/2017,5:00:00,Alabama,,Georgia,
673,2380,Severe Weather,5/19/2017,5:30:00,Missouri,,St. Louis County,
674,2383,Severe Weather,5/27/2017,23:00:00,"Tennessee: Shelby County, Putnam County, Knox County, Davidson County, Hamilton County; Alabama: Madison County",,,
675,2384,Severe Weather,5/27/2017,23:10:00,Tennessee,,Shelby County,
676,2385,Severe Weather,5/28/2017,19:30:00,Louisiana,,Texas,
677,2387,Severe Weather,5/28/2017,19:30:00,Texas,,Louisiana,
678,2389,Severe Weather,6/11/2017,13:25:00,Wisconsin,,,
679,2391,Severe Weather,6/11/2017,7:00:00,Minnesota,,,
680,2392,Severe Weather,6/15/2017,17:00:00,"Alabama, Georgia",,,
681,2393,Severe Weather,6/16/2017,20:00:00,Arkansas,,,
682,2394,Severe Weather,6/16/2017,20:00:00,Nebraska,,"Cass County, Douglas County, Sarpy County",
683,2395,Severe Weather,6/17/2017,21:00:00,"Kansas, Missouri",,"Jackson County, Platte County, Clay County, Cass County",
684,2397,Severe Weather,6/22/2017,18:00:00,Michigan,,"Wayne County, Monroe County",
685,2401,Severe Weather,7/7/2017,3:30:00,Michigan,,"Kent County, Ottawa County, Muskegon County, Barry County, Oceana County, Eaton County",
686,2407,Severe Weather,7/18/2017,16:23:00,Nevada,,,
687,2409,Severe Weather,7/22/2017,22:00:00,"Missouri: Clay County, Jackson County, Lafayette County, Platte County; Kansas: Johnson County, Miami County, Wyandotte County",,,
688,2410,Severe Weather,7/22/2017,22:00:00,Missouri,,,
689,2411,Severe Weather,7/22/2017,22:00:00,Missouri,,,
690,2412,Severe Weather,7/23/2017,4:00:00,Missouri,,Illinois,
691,2416,Severe Weather,8/25/2017,18:30:00,Texas,,,
692,2417,Severe Weather,8/25/2017,18:17:00,Texas,,"Matagorda County, Nueces County, Aransas County, Refugio County, San Patricio County, Calhoun County, Victoria County, Jackson County, Live Oak County, Jim Wells County, Bee County, Lavaca County;",
693,2418,Severe Weather,8/26/2017,6:26:00,Texas,,,
694,2419,Severe Weather,8/26/2017,0:39:00,Texas,,,
695,2420,Severe Weather,8/27/2017,5:10:00,Texas,,Harris County;,
696,2421,Severe Weather,8/30/2017,2:15:00,Texas,,,
697,2422,Severe Weather,8/31/2017,14:49:00,California,,Los Angeles County;,
